0.107	0.3064	129.306	0.0271546	5.18252e-10	30000.5	2.47655e-34	1e-06	2.29579	0	280.229	178.396	0.00229804	1.48593e-27	2.23381e-06
0.108	0.306783	129.306	0.0271547	5.18899e-10	30000.5	2.47812e-34	1e-06	2.29864	0	280.232	178.381	0.00230091	1.48687e-27	2.25621e-06
0.109	0.307166	129.306	0.0271547	5.19547e-10	30000.5	2.47969e-34	1e-06	2.30149	0	280.234	178.366	0.00230378	1.48782e-27	2.27863e-06
0.11	0.307549	129.306	0.0271548	5.20194e-10	30000.5	2.48127e-34	1e-06	2.30434	0	280.236	178.351	0.00230665	1.48876e-27	2.30109e-06
0.111	0.307932	129.307	0.0271548	5.20842e-10	30000.5	2.48285e-34	1e-06	2.30719	0	280.238	178.336	0.00230952	1.48971e-27	2.32357e-06
0.112	0.308315	129.307	0.0271549	5.21489e-10	30000.5	2.48443e-34	1e-06	2.31004	0	280.241	178.321	0.0023124	1.49066e-27	2.34607e-06
0.113	0.308698	129.307	0.027155	5.22137e-10	30000.5	2.48601e-34	1e-06	2.31289	0	280.243	178.306	0.00231527	1.49161e-27	2.36861e-06
0.114	0.309081	129.308	0.027155	5.22785e-10	30000.5	2.4876e-34	1e-06	2.31574	0	280.245	178.291	0.00231814	1.49256e-27	2.39118e-06
0.115	0.309464	129.308	0.0271551	5.23432e-10	30000.5	2.48919e-34	1e-06	2.31859	0	280.248	178.276	0.00232102	1.49351e-27	2.41377e-06
0.116	0.309847	129.308	0.0271552	5.2408e-10	30000.5	2.49078e-34	1e-06	2.32144	0	280.25	178.261	0.00232389	1.49447e-27	2.43639e-06
0.117	0.31023	129.308	0.0271552	5.24728e-10	30000.5	2.49238e-34	1e-06	2.32429	0	280.252	178.246	0.00232676	1.49543e-27	2.45904e-06
0.118	0.310613	129.309	0.0271553	5.25376e-10	30000.5	2.49397e-34	1e-06	2.32714	0	280.255	178.231	0.00232964	1.49638e-27	2.48172e-06
