LHBM;Lucas Heights;-34.05367;150.97864;168.0;;
LHCM;Hat Creek;40.805;-121.514;1020.0;;
LHEM;Herd Peak;41.6285;-122.219;2155.0;;Open
LHG;La Concha;14.445;-91.1825;600.0;;Open
LHI;Lord Howe Island;-31.52;159.06311;73.7;;Open
LHIS;Lihir Island;-3.117;152.633;10.0;;Open
LHJ1;Lahijan;37.1561;50.1005;669.0;0;Open
LHJ2;Lahijan - Gilan;37.1664;50.0616;79.0;0;Open
LHKM;Mount Harkness;40.4353;-121.278;2060.0;;
LHMI;Lhok Sumawe;5.2288;96.9472;3.0;;Open
LHO;Holmfirth;53.54511;-1.85481;460.0;;Open
LHS;Liberty Hill;34.47617;-80.80617;120.0;;Open
LHSG;Loharsingha;20.838;83.037;274.0;;Open
LHSI;Lahat;-3.8267;103.5233;0.0;;Open
LHU;Lake Hughes;34.671;-118.411;1036.0;;Open
LHUT;Little Humpy Peak;40.8914;-110.9964;3084.0;;Open
LI-;Liberty;38.30611;-117.29167;1829.0;LI-NV;
LIA;Limnos Island;39.89806;25.18306;60.0;;Open
LIB;Langara Island;54.2558;-133.058;35.0;;Open
LIB1;Thessaloniki Library;40.6299;22.9518;22.0;;Open
LIBD;Limburg;48.1505;7.603;210.0;;Open
LIBE;Liberia;10.6168;-85.4519;194.0;;
LIBMX;Puerto Libertad, LIB;29.91;-112.67;15.0;;
LIC;Lamto;6.22444;-5.02778;105.0;;Open
LICH;Lichinga;-13.26889;35.23481;1400.0;;
LICM;Lichinga;-13.283;35.226;1400.0;;Open
LICR;Limon;9.96917;-83.08833;105.0;;
LID;Liddow;54.54811;13.36639;1.0;;
LIDC;Puerta Blanca, LID;31.894;-116.2698;703.0;;
LIENZ;Kamor/St.Gall Rh.T;47.2946;9.4927;1720.0;;Open
LIFNC;LIFOU;-20.7771;167.2402;35.0;0;Open
LIJA;Lijar;36.90606;-5.40378;951.0;;Open
LIK;San Giovanni Incarico;41.5047;13.558;197.0;1;Open
LIKS;Likavka;49.05;19.106;341.0;;Open
LIL;Lille;50.6158;3.07083;13.0;;
LILH;Lima (NY);42.9213;-77.6172;233.0;;
LILI;Casa PapÃ¡s Liliana Troncoso;-0.2718;-78.5313;2866.0;;Open
LILM;Lilongwe;-14.184;33.775;1106.0;;
LILU;Lilltraesk;65.2856;19.848;100.0;;Open
LIM;Lima;-11.975;-77.0347;127.0;;
LIM1;Limonal;10.6982;-85.252;600.0;;Open
LIME;Lime;44.4331;-117.248;1500.0;;Open
LIMM;Veracruz;19.6803;-96.5281;200.0;;
LIMO3;Limones;8.1015;-82.8643;2.0;;
LIN;Lincoln;40.8383;-96.6533;366.0;;
LINA;Linosa Island;35.8716;12.8634;63.0;;Open
LINV;Loch Inver, Assynt;58.147;-5.197;57.0;;Open
LI-NV;Liberty;38.30611;-117.29167;1829.0;;
LIO;Limon;10.005;-83.035;62.0;;
LIO3;Lioni;40.8969;15.1804;737.0;;
LIOB;Emei;24.6456;121.0156;330.0;;Open
LIP;Lipkovo;42.1625;21.5833;483.0;;Open
LIPC;Lipinka;49.8438;17.0492;430.0;1;Open
LIRD;Liard River Highway Maintenance Camp;59.40976;-126.09863;439.0;;Open
LIRZ;Lichensteins Rd;-38.00322;176.38441;340.0;;Open
LIS;Lisbon;38.7165;-9.14908;77.0;;
LISA;Nevado del Ruiz;4.9153;-75.3338;4700.0;;
LISJ;El Lisan;31.24;35.481;-327.0;;Open
LIT;Litokhoron;40.1008;22.49;480.0;;Open
LITE;Lita;0.80778;-78.36444;1200.0;;Open
LITE1;Lita;0.79453;-78.36107;1206.3;;Open
LITH;Al Lith;20.7161;40.6161;100.0;;
LIVV;Livingston, Bulgarian Antarctic Base;-62.6365;-60.3581;45.0;;Open
LIY;Limay;13.19833;-86.56017;460.0;;Open
LJB;Lovejoy Buttes;34.5912;-117.848;899.0;;Open
LJBD;Adjabya;30.913;20.19817;49.0;;
LJDO;Lageado - TO;-9.7698;-48.2893;273.0;;Open
LJFR;Jufra;29.10183;15.81283;351.0;;
LJI;Lemhi Junction;43.8208;-112.844;1600.0;;Open
LJU;Ljubljana;46.04375;14.52739;396.0;;
LJUN;La Junta;-43.9933;-72.4623;307.0;0.5;Open
LJX;Las Lajas;19.53833;-97.14917;3050.0;;Open
LJY;La Joya;34.3365;-106.896;1532.0;;
LKB;Lokbatan;40.305;49.715;30.0;;Open
LKBA;Tubou, Lakemba;-18.2331;-178.8144;36.0;;
LKBD;Leukerbad;46.38703;7.62714;1550.0;;Open
LKBD2;Leukerbad 2;46.3745;7.6443;2128.0;;Open
LKD;Levkas;38.70722;20.65056;1140.0;;
LKD2;Lefkada island;38.7889;20.6578;485.0;;Open
LKFR;Kufra;24.16133;23.21217;413.0;;
LKG;Breislack;16.04467;-61.65833;1380.0;;
LKGA;Lookout Mountain;34.6233;-85.4722;655.0;;Open
LKGR;Lake Grace;-33.1036;118.459;295.0;;Open
LKGWB;Lokgwabe;-24.1135;21.2178;1153.0;;
LKLB;Kalborn;50.1;6.1086;320.0;;Open
LKO;Korhogo;9.54439;-5.58889;435.0;;Open
LKP;Lekhapani;27.33299;95.84608;139.0;;
LKR;Lokris;38.65056;22.99944;180.0;;Open
LKRN;Lenkeran, Azerbaijan;38.71;48.779;65.0;;Open
LKVW;Lakeview;42.2242;-120.3596;1512.0;;Open
LKW;Lake Wisdom;-5.335;147.065;150.0;;
LKWY;Lake;44.5652;-110.4;2424.0;;Open
LL01;San Ignacio de Huinay;-42.3787;-72.4126;62.0;;Open
LL02;FutaleufÃº;-43.1906;-71.8484;368.0;;Open
LL03;Petrohue;-41.1384;-72.4034;227.0;;Open
LL04;Puerto Octay;-40.9097;-72.4082;247.0;;Open
LL05;Los Muermos;-41.4053;-73.4744;208.0;;Open
LL06;Loncomilla;-42.215;-73.628;180.0;;Open
LL07;Hotel Espejo de Luna;-42.8324;-73.4779;53.5;;Open
LL1C;La Loma 1 Canario Temporal;9.542;-73.555;49.0;;Open
LL5C;La Loma 5 El Paso;9.7497;-73.7211;55.0;;Open
LL6C;La Loma 6 Becerril;9.7353;-73.2706;158.0;;Open
LL7C;La Loma 7 Curumani;9.3394;-73.4372;140.0;;Open
LL8C;La Loma 8 Chimichagua;9.3392;-73.7969;58.0;;Open
LLA;Llanada;36.6167;-120.943;475.0;;Open
LLAC;Llano;34.8455;-117.4855;1018.0;;
LLAH;Lualailua;20.627;-156.31031;683.0;;
LLAV;El Llanito;10.46961;-66.80969;875.0;;Open
LLCH;Llolleo;-33.6105;-71.61817;30.0;;
LLD;Lille Linde;55.33311;12.215;8.0;;
LLGN;La Laguna;14.16264;-88.94453;919.0;;
LLI;Lipari;38.445;14.9481;225.0;;
LLIC;Llico;-37.22933;-73.59417;70.0;;
LLIS;Llivia - Poliesportiu;42.4626;1.9783;1198.0;0;Open
LLKY;Land-Between-the-Lakes;36.922;-88.097;177.0;;Open
LLLB;Lillooet;50.609;-121.8815;700.0;;
LLOA;Lloa;-0.2328;-78.5608;3265.0;;
LLP;Lapu-Lapu;10.317;123.966;135.0;;
LLRI;Little Lost River;43.723;-112.933;1471.0;;Open
LLS;Linth-Limmern;46.84676;9.00825;1860.0;;Open
LLW;Llanuwychllyn;52.8492;-3.665;213.0;;
LLY;Lytham Saint Anne's;53.7975;-2.90694;33.0;;Open
LM103;Lake Malawi, 103B;-9.7159;34.1118;-500.0;;
LM203;Lake Malawi, 203B;-10.0314;34.1577;-500.0;;
LM206;Lake Malawi, 206B;-9.9119;34.3199;-500.0;;
LMBQ;La Malbaie;47.47;-70.15;0.0;;Open
LMCR;Lookout Mountain;37.728;-118.94689;2501.0;;Open
LMD;Lutirano;44.07747;11.70727;450.0;;
LMD1;Lamerd;27.3398;53.1646;425.0;0;Open
LMEL;Las Melosas;-33.84761;-70.20339;1540.0;;
LMEM;Manzanita Entrance;40.5378;-121.57;1753.0;;Open
LMF;Le Mans;48.0;0.2;77.0;;
LMG;Lamington;-8.90833;148.15;1200.0;;Open
LMHM;Little Mount Hoffman;41.579;-121.657;2228.0;;Open
LMI;Millom;54.2206;-3.307;140.0;;Open
LMK;Market Rasen;53.4569;-0.32658;130.0;;Open
LML;Lae--Mount Lunaman;-6.73514;147.009;100.0;;Open
LMN;Caledonia Mountain;45.852;-64.806;363.0;;Open
LMN1;MIRINA LIMNOU;39.875;25.0588;18.0;;Open
LMP;Lamap;-16.4256;167.8;60.0;;
LMPM;Military Pass;41.4883;-122.162;1865.0;;
LMQ;La Malbaie;47.5483;-70.3267;419.0;;Open
LMR;La Mourre;43.3339;6.50917;200.0;;
LMS;Lookout Mountain Observatory;34.0692;-118.44;131.0;;
LMS2;Laimos Florinas;40.835;21.1418;923.0;;Open
LMSR;Misrath;32.3125;15.00833;114.0;;
LMTZ;Lermontov;40.757;44.644;1810.0;;
LMUT;Lake Mountain;40.31511;-111.932;1593.0;;
LMW;Ladd Mountain;46.668;-122.291;1195.0;;Open
LMZM;Manzanita Lake;40.5443;-121.564;329.0;;Open
LN9;Lone Pine;36.5944;-118.185;500.0;;
LNA;Lyangar;38.4;69.35;2200.0;;Open
LNAS;Los Alamitos;33.7892;-118.055;-50.0;;Open
LNB;Las Nubes;12.0328;-86.2532;640.0;;Open
LNBQ3;Los Naranjos, Chiriqui;8.791;-82.441;1185.0;;Open
LNCH;Linares;-35.8475;-71.6013;170.0;;Open
LNCR;Limon;9.96583;-83.06933;40.0;;
LNF;Linfen;36.084;111.37;555.0;;
LNGL;El Angel-Carchi;0.7403;-78.0032;4003.0;;Open
LNGQ;Gaz Metro;45.6564;-73.5284;25.0;0;Open
LNIG;Linares;24.8982;-99.4657;295.0;;Open
LNIZ;Loecknitz;53.4935;14.2096;14.0;;Open
LNKU;Linkoeping;58.2232;15.5047;130.0;;Open
LNM;Leon;21.11667;-101.6675;1800.0;;
LN-MA;Lewistown;47.21194;-109.14889;1448.0;;
LNN;Saint Petersburg;59.93333;30.3;3.0;;
LNO;Leonard;35.9125;-95.7892;-487.0;;Open
LNO2;Leonard;35.9125;-95.7892;-171.0;;Open
LNO3;Leonard;35.9125;-95.7892;257.0;;Open
LNOR;Lincton Mountain;45.8711;-118.285;768.0;;Open
LNR;Lonorore;-15.8519;168.16;8.0;;
LNS;Lanslevillard;45.2889;6.91472;1480.0;;
LNSD;Lincoln;-43.6662;172.487;6.0;;
LNSK;Leninskoye;50.73;57.9;355.0;;Open
LNSM;East Lansing;42.731;-84.477;256.0;;
LNSS;Leonessa;42.6029;13.0403;1155.0;;Open
LNV;Longovilo;-33.95583;-71.41083;160.0;;Open
LNXN;Yorkville, LNXT;36.1123;-89.0562;79.0;;Open
LNXT;Lenox;36.10139;-89.49128;144.0;;
LNY01;LNY01;25.22;37.96;828.2;;
LNY02;LNY02;25.1378;37.861;1142.8;;
LNY03;LNY03;25.3799;37.8543;631.0;;
LNY04;LNY04;25.2716;37.645;508.4;;
LNY05;LNY05;25.046;37.6953;620.4;;
LNY06;LNY06;25.2098;37.7781;1044.0;;
LNY07;LNY07;25.1296;37.5699;406.5;;
LNY08;LNY08;25.033;37.85;1205.3;;
LNY09;LNY09;25.4012;37.6614;650.0;;
LNY10;LNY10;25.27;37.862;907.0;;
LNY11;LNY11;25.317;37.7728;1015.0;;
LNY12;LNY12;25.2715;37.7717;994.6;;
LNY13;LNY13;25.1724;37.6332;524.0;;
LNY14;LNY14;25.2536;37.7661;1007.0;;
LNY15;LNY15;25.26;37.796;1002.0;;
LNY16;LNY16;25.351;37.598;489.0;;
LNY17;LNY17;25.2422;37.8028;1000.0;;
LNYS;LNYS;25.0815;37.9439;1029.0;;
LOAL;Lomas de Alarcon;13.9982;-89.7806;575.0;;
LOBA1;Barahona;18.1;-71.08;35.0;0;Open
LOBA2;Hotel Casa Bonita;18.0814;-71.0936;40.0;;Open
LOBO;Lobor;46.1551;16.0686;372.0;;Open
LOC;Lincoln School;38.1525;-122.713;120.0;;Open
LOCO3;Loma Colorada, Chiriqui;8.41;-82.418;52.0;;Open
LOCW;Locke Island;46.717;-119.43083;210.0;;Open
LOD;Lodumlu;39.889;32.764;902.0;;
LODA1;ITESIL, Dajabon;19.5448;-71.7045;42.0;;Open
LODK;Lodwar;3.4219;35.3616;665.0;2;Open
LOE;Loei;17.4063;101.73;259.0;;Open
LOEI;Loei;17.5093;101.2644;305.6;;
LOES;Loerrach-Stetten;47.6047;7.6663;307.0;0;Open
LOEW;;1.35369;-77.378;2350.0;;
LOF;Lofoten;68.131;13.542;80.0;;Open
LOG;Logan;41.7417;-111.813;1455.0;;
LOGN;Logan Glacier;60.8245;-141.00281;1665.0;;
LOH;Wallersheim-Loch;50.1825;6.5356;580.0;0;Open
LOHW;Long Hollow;43.6124;-110.604;2121.0;;Open
LOJ1;Universidad tÃ©cnica Particular de Loja;-3.99;-78.36;1554.0;;
LOK;Lockwood Valley;34.7245;-119.091;1570.0;;
LOKY;Lockhart;37.237;-88.295;230.0;;Open
LOLA;Los Lagos;10.49;-84.71367;550.0;;
LOM;Lome;6.12167;1.21333;5.0;;
LOMA;Loma Larga;13.64443;-89.17116;1165.0;;
LOMA3;Las Lomas, Chiriqui;8.431;-82.391;83.0;;Open
LOMF;Lomont;47.3508;6.8275;1000.0;;
LOMO;Loma en Medio;18.87667;-68.86133;0.0;;
LOMS;Lomita;33.7952;-118.279;-173.0;;Open
LON;Longmire;46.75;-121.81;854.0;;Open
LONA1;Toro Cenizo, Nagua;19.3801;-69.8649;51.0;;Open
LONE2;Loma La Sidra;18.5537;-71.4732;921.0;0;Open
LONT;Longtian;22.9064;121.1299;210.0;;Open
LONY;Lake Ozonia;44.61969;-74.58289;440.0;;Open
LOOK;Love County;33.99243;-97.17999;286.0;;Open
LOPE2;Hotel El Pedernal;18.0314;-71.7454;13.0;;Open
LOPP1;Punta Rusia, Puerto Plata;19.8535;-71.1992;60.0;;Open
LOPS;Lodge Patagonia Sur;-44.1136;-73.1183;44.0;0.5;Open
LOPT;Lopu atari;45.47397;26.56914;780.0;;
LOR;Lormes;47.2683;3.85889;520.0;;
LOR1;SAN LORENZO 2;-1.0543;-80.9134;3.0;0.5;Open
LORE;San Lorenzo;1.296;-78.84533;1.0;;Open
LORF;La Fuente;10.0432;-83.7268;2430.0;;
LORO;Los Roques;11.952;-66.67681;69.0;;Open
LORV;San Lorenzo;9.78211;-71.06311;0.2;;
LOSC;Losov;49.6217;17.3717;385.0;2;Open
LOSM;Lostock Dam;-32.33039;151.45561;109.0;;
LOSS;Makongolosi;-8.4167;33.1575;1209.0;;
LOSU;Losuia;-8.51194;151.074;10.0;;Open
LOT;Lotru;45.4481;23.7694;1240.0;;
LOU;Louis Bay;60.4655;-147.644;490.0;;
LOUF;Saint-Loup;48.6764;-1.286;110.0;10;Open
LOUT;Loutraki;37.9879;22.9743;307.0;;Open
LOY;Loyalton;39.65861;-120.23681;1582.0;;
LOZB;Loznitsa;43.3701;26.593;342.0;;Open
LPA;La Plata;-34.9089;-57.9319;14.0;;Open
LPAR;Lepanto;35.60189;-90.30019;66.5;;
LPAZ;La Paz;-16.2879;-68.1307;4774.0;;
LPB;La Paz;-16.5327;-68.0984;3292.0;;Open
LPC;La Cumbre Peak;34.4965;-119.713;1190.0;;Open
LPD;Lampedusa;35.5114;12.5951;20.0;;Open
LPDG;Lampedusa Capo Grecale;35.5183;12.6302;50.0;1;Open
LPDM;Pondosa;41.1953;-121.696;1231.0;;
LPEF;Le Peyrat;42.9485;1.90767;440.0;;Open
LPEL;Lama dei Peligni;42.0468;14.1832;760.0;;Open
LPF;Le Pertre;48.0315;-1.04083;156.0;;
LPG;La Plagne;45.4977;6.75144;2570.0;;Open
LPH;Laupahoehoe;19.99722;-155.40417;6.0;;
LPHEP;Lephephe;-23.363;25.8597;1020.0;;
LPI;Lipari;38.48919;14.93281;225.0;;Open
LPIG;La Paz;24.102;-110.308;46.0;;
LPK;Lapseki;40.37267;26.76017;200.0;;
LPL;La Plagne;45.5164;6.73239;2070.0;;Open
LPM;Los Pinos Mountain;34.3117;-106.632;1737.0;;Open
LPMF;Morne Lapointe;14.5745;-60.96633;130.0;;
LPO;Le Pouchou;44.6831;1.18694;330.0;;
LPS;La Palma;14.29222;-89.16194;1000.0;;
LPSR;Galich'ya Gora;52.6012;38.9282;136.0;;Open
LPX;La Paz;24.1293;-110.431;7.0;;Open
LPZ;San Calixto;-16.4953;-68.1327;3658.0;;Open
LQA;La Quiaca;-22.1033;-65.6033;3464.0;;
LQP;Lukban;14.112;121.539;1650.0;;
LQT;Los Queltehues;-33.81472;-70.21194;1400.0;;Open
LR02;Universidad Austral;-39.8061;-73.2504;67.2;;Open
LR03;Panguipulli;-39.6322;-72.3456;292.6;;Open
LR04;Corral;-39.8802;-73.4258;93.6;;Open
LR05;CurriÃƒÂ±e;-40.23;-72.004;203.5;;Open
LR9;Liard River;59.4483;-126.175;610.0;;
LRAL;Lakeview Retreat;33.03481;-86.99781;130.0;;Open
LRC;Lone Oak Road;36.2465;-121.043;308.0;;Open
LRCG;Laurel Creek;37.5857;-118.909;2780.0;;Open
LRDF;Laroque-de-Fa;42.93783;2.53867;400.0;;Open
LRDM;Redding Peak;40.4642;-121.461;859.0;;Open
LRDO;Lorado;35.9692;-90.6953;137.0;;Open
LREZ;Lake Rotokare;-39.46021;174.40274;165.0;;Open
LRG;Lorgues;43.4547;6.36028;110.0;;
LRK;Lerik;38.643;48.34;1592.0;;Open
LRKT;Look Rock;35.634;-83.924;780.0;;Open
LRM;Limekiln Ridge;45.8222;-112.451;2326.0;;Open
LRMC;Laurel Mtn Radio Fac, Ridgecrest;35.47954;-117.68212;1340.0;;Open
LRN;Richmond;54.4167;-1.78581;300.0;;Open
LRNS;Lernantsk;40.78;44.2667;1905.0;;
LRONZ;Lake Rotoehu;-38.0637;176.5545;475.0;;
LRP;Arpino;41.6471;13.5866;318.0;1;Open
LRQ;La Grande 3;53.7014;-76.0589;284.0;;Open
LRQ1;La Romaine 2 Dam;50.6656;-63.231;253.0;0;Open
LRQ2;La Romaine 2 Dam Dyke F2,;50.6485;-63.2786;161.0;0;Open
LRR;Leresti;45.4403;25.075;700.0;;Open
LRS;Lares;18.29139;-66.84461;455.0;;Open
LRSO;Larissa Observatory;39.6713;22.3917;78.0;;Open
LRV;Little Rabbit Valley;36.4243;-121.018;555.0;;Open
LRVA;Lonesome Ridge;36.788;-82.786;1050.0;;Open
LRVF;chÃ¢teau la RiviÃ¨re;44.9478;-0.31;75.0;0;Open
LRW;Lerwick;60.136;-1.17792;83.0;;Open
LRWS;Lerwick;60.1397;-1.1831;80.0;;
LRYF;La Roche-sur-Yon;46.57867;-1.54717;67.0;;
LS01;LS01;31.8558;-115.1897;11.0;;
LS02;LS02;32.0483;-115.2472;18.0;;
LS03;LS03;31.2053;-115.319;12.0;;
LS04;LS04;32.3955;-115.3508;33.0;;
LS05;LS05;32.5022;-115.2967;13.0;;
LS06;LS06;32.5242;-115.431;14.0;;
LS07;LS07;32.5527;-115.5908;10.0;;
LS08;LS08;32.5865;-115.7587;40.0;;
LS09;LS09;32.4655;-115.744;5.0;;
LS10;LS10;32.3113;-115.6995;0.0;;
LS11;LS11;32.1465;-115.5293;0.0;;
LS12;LS12;32.0623;-115.4272;3.0;;
LS13;LS13;31.9338;-115.4012;17.0;;
LS14;LS14;31.843;-115.2843;10.0;;
LSA;Lhasa;29.7;91.15;3789.0;;
LSCH;La Serena;-29.908;-71.245;52.0;;
LSD;Lago del Serru;45.4595;7.1343;2285.0;;Open
LSDC;Los Osos Digital;35.29731;-120.843;244.0;;
LSF;La Souterraine;46.25;1.52944;430.0;;
LSH;Leshukonskoye;64.8786;45.7338;60.0;;Open
LSHF;Shwairf;29.98683;14.24767;429.0;;
LSHM;Sage Hen Hill;40.79331;-122.03961;730.0;;
LSIP;Lazi, Siquijor;9.131;123.631;35.0;;Open
LSK;Leskovik;40.15;20.6;922.0;;Open
LSLM;South Lassen;40.4337;-121.536;1060.0;;Open
LSM0;Laboratory Soil Mechanics;40.6281;22.96;38.0;0;Open
LSM1;Laboratory Soil Mechanics;40.6281;22.96;38.0;40;Open
LSN4;Lesnoe;46.958;143.0311;30.0;;Open
LSNR;Lesken;43.278;43.826;675.0;;Open
LSNW;Little Sitkin NW;51.97053;178.51686;290.0;;
LSOL;La Lindora;10.2817;-84.8428;1075.0;;Open
LSP;Las Mesas;18.17569;-67.08581;389.0;;Open
LSPA;Little Sitkin PP;51.95689;178.57342;335.0;;
LSQ1;Lac Sinclair, Quebec;45.7898;-76.1525;215.0;;Open
LSQQ;Lebel-sur-Quevillon;49.05802;-76.97957;308.0;;Open
LSR;Lussari;46.4758;13.5278;1750.0;;Open
LSRT;Sirt;31.08117;16.65817;95.0;;
LSSA;Little Sitkin S'e;51.94956;178.51322;549.0;;
LSSE;Little Sitkin SE;51.93322;178.56897;335.0;;
LST;Lone Star;36.523;-89.731;83.0;;
LSTR;Listvyanka;51.86806;104.83194;450.0;;
LSTV;Lastovo;42.7686;16.8919;130.0;;Open
LSU;Lake Shores;40.13225;-111.73011;1375.0;;
LSU1;Parcperdue Array;30.0733;-91.9821;-23.0;;
LSU2;Parcperdue Array;30.0785;-92.0315;-24.0;;
LSU3;Parcperdue Array;30.0492;-92.0071;-24.0;;
LSU4;Parcperdue Array;30.035;-92.0463;-22.0;;
LSU5;Parcperdue Array;30.0673;-92.0542;-24.0;;
LSVB;Lang Son station;21.8527;106.7492;285.0;;Open
LSZ;Lusaka;-15.27664;28.18822;1184.8;;Open
LT1;Stevens Creek;37.2845;-122.124;357.0;SEC;Open
LT13;Angel Island;37.8613;-122.43;223.0;AGC;Open
LT15;Bear Creek Road;37.1603;-122.026;660.0;;Open
LT16;Bolinger Road;37.8162;-122.062;610.0;BGC;Open
LT2;St Joseph;37.3338;-122.091;122.0;SJH;Open
LT3;Portola State Park;37.2645;-122.213;186.0;;Open
LT4;Stanford;37.4052;-122.176;143.0;SFT;Open
LT6;Woodside;37.418;-122.272;280.0;WDS;Open
LTA;Leoben;47.4033;15.0761;840.0;;
LTB3;Lajitas B3;29.33969;-103.66719;1013.0;TX04;
LTBQ;Tobruq;32.05567;23.921;139.0;;
LTC;Little Chuckwalla Mountains;33.489;-115.07;458.0;;
LTCM;Tuscan Springs;40.2083;-122.124;257.0;;
LTGO;Lithgow;-33.486;150.166;960.0;0;Open
LTHK;Lithakia;37.7095;20.8367;35.0;1;Open
LTHS;Al Lith;20.2757;40.4111;121.0;;
LTI;Latouche;60.0405;-147.854;302.0;;Open
LTIM;Timbered Crater;41.17611;-121.48881;1156.0;;
LTK;Loutraki;38.023;22.967;410.0;0;Open
LTKA;Viseisei, Central Div. Fiji;-17.6878;177.4283;27.0;;
LTL;Livingston;30.53739;-90.766;21.0;;
LTM;Little Maria Mountains;33.915;-114.918;744.0;;Open
LTMT;Little Table Mountain;44.5258;-112.11;2603.0;;Open
LTR;Lone Tree Road;36.8845;-121.308;183.0;;Open
LTRA;Loutraki;37.9754;22.9766;100.0;0;Open
LTRP;Tripoli;32.84467;13.16333;83.0;;
LTRR;;45.42839;23.75839;1418.0;;
LTRZ;Laterza;40.60325;16.81911;381.0;;
LTT;Louis Trichardt;-29.72333;23.015;1006.0;;
LTTV;Tivoli;41.9525;12.8054;254.0;1;Open
LTU;Little Mountain;41.5917;-112.247;1585.0;;Open
LTVH;LÃ©tavÃ©rtes, Hungary;47.3849;21.9006;121.0;0;Open
LTW;Los Trancos Woods;37.3537;-122.204;270.0;;Open
LTX;Lajitas;29.3339;-103.667;1013.0;;Open
LTY;Liberty;47.25781;-120.67031;970.0;;
LTZ;Lake Taylor;-42.78165;172.27104;648.0;;Open
LUA;Luanda;-8.5;13.2333;69.0;;
LUB;Lubbock;33.5833;-101.867;979.0;;Open
LUBAR;Lubar, Ukraine;49.9205;27.7576;260.0;;Open
LUBP;Lubang;13.734;120.246;50.0;;
LUCE;EL LUCERO, RIO SANCHEZ;-0.6602;-79.9499;251.0;0.5;Open
LUCF;Luceram;43.8925;7.3462;1087.0;;Open
LUCR;;44.97369;27.10111;91.0;;
LUEV;Luepa;5.843;-61.461;1380.0;;Open
LUG;Luganville;-15.5178;167.13;150.0;;
LUJL;Ujela;29.11917;21.30267;95.0;;
LUK;;14.12;121.517;500.0;;
LUKA1;Lukmanier-Pass;46.5647;8.8001;1921.0;0;Open
LUKC;Luka;49.6543;16.9742;473.0;3;Open
LUL;Lundy Lake;38.05219;-119.18131;2243.0;;
LULE;AFAR0911 - ZR;11.9892;40.7037;611.0;;
LUMB;Murzuk;26.13817;14.752;474.0;;
LU-MS;Lumberton;31.03889;-89.23889;91.0;;
LUN;Lund;55.6983;13.1867;32.0;;
LUNA;Lae;-6.7337;147.0098;97.0;1;Open
LUNI;Base Naval La Union;13.3353;-87.8344;8.0;;
LUNU;Lund;55.632;13.446;130.0;1.5;Open
LUPA;Lehigh University;40.59872;-75.37181;255.0;;Open
LURI;Luri;42.8988;9.3958;180.0;0;Open
LUSI;Trento, Gardasee/Lago di Garda;45.9595;10.9436;859.6;7;Open
LUV;Laichau;22.0519;103.159;1100.0;;
LUWI;Luwuk;-1.0418;122.7717;6.0;;Open
LUZB;Luzhba, Kemerovskaya Oblast', Russia;53.6611;88.9001;489.0;0;Open
LV9;Isola Levanzo;37.9856;12.3374;20.0;LVI;
LVA;Lava Point;54.16089;-166.03381;457.0;;
LVAR;Leachville;35.91461;-90.22211;71.0;;
LVC;Limon Verde;-22.61;-68.91;2960.0;;
LVI;Isola Levanzo;37.98611;12.33889;30.0;;
LVIA;Vianden;49.9351;6.2025;252.0;;Open
LVIG;Laguna Verde;19.72319;-96.41769;41.0;;
LVMM;Veracruz;19.60144;-96.3955;160.0;;
LVNJ;Long Valley;40.8095;-74.765;201.0;;Open
LVP;Lakeview Peak;46.0683;-122.408;1170.0;;
LVR;Liverpool;53.4167;-2.93333;60.0;;
LVRI;Lost Valley Reservoir;44.9447;-116.452;1700.0;;Open
LVS;La Villa de Los Santos;7.927;-80.4166;37.0;0;Open
LVU;Levan Peak;39.4917;-111.827;2530.0;;Open
LVV;L'vov;49.819;24.031;320.0;;
LVW;Las Vegas;36.17;-115.188;654.0;;
LVY;Levy;64.2167;-149.253;230.0;;Open
LVZ;Lovozero;67.8979;34.6514;630.0;;
LW-;Lake Wenatchee;47.84556;-120.90167;762.0;LW-WA;
LW01;OBS LW01;-22.077;-179.563;-1988.0;;
LW06;OBS LW06;-16.079;-174.001;-1254.0;;
LW07;OBS LW07;-15.349;-178.5;-1804.0;;
LW11;OBS LW11;-18.344;-177.673;-2457.0;;
LW13;OBS LW13;-18.428;-176.919;-2431.0;;
LW15;OBS LW15;-18.471;-176.5;-2570.0;;
LW18;OBS LW18;-18.549;-175.779;-2064.0;;
LW20;OBS LW20;-18.629;-175.021;-2108.0;;
LW22;OBS LW22;-18.7;-174.371;-1266.0;;
LW24;OBS LW24;-18.741;-173.361;-4957.0;;
LW26;OBS LW26;-18.797;-172.374;-5068.0;;
LW28;OBS LW28;-18.916;-171.433;-5382.0;;
LW30;OBS LW30;-19.005;-170.401;-4912.0;;
LWA;Lower Mag Wash;38.4903;-112.861;1817.0;;
LWH;Whinny Nab;54.3335;-0.67139;265.0;;Open
LWI;Lwiro;-2.23917;28.80249;1760.0;;Open
LWLI;Liwa;-5.0175;104.0589;938.0;;Open
LWNG;AfricaArray-Uganda/Tanzania - ZP;-10.2498;29.921;1455.0;;
LW-WA;Lake Wenatchee;47.84556;-120.90167;762.0;;
LXQ;La Grande 3;53.72231;-76.02222;195.0;;Open
LXR;Lexington Reservoir;37.2018;-121.986;244.0;;Open
LXR1;Lixouri, Cephalonia isl., Greece;38.2007;20.4382;0.0;;Open
LXRA;Lixouri, Kephalonia;38.2001;20.4372;0.0;0;Open
